label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,sample,type,x_std,y_std,z_std,r,theta,rotation
8496,83.43776223776224,811.2517482517483,864.2685314685315,975.0,1.4296799459229435,6641.078321678322,21554.511888111887,mCherryi_1,mCherry RNAi,0.5394074509845819,-0.653907226847176,34.188188706372415,0.8476762704598072,-0.8810563512764608,-95
8497,81.96311475409836,825.6213114754098,410.0614754098361,1583.0,1.5800904802583529,9233.609016393442,27974.854098360654,mCherryi_1,mCherry RNAi,-0.42992964881921536,-0.544358889210466,19.411263365122707,0.6936613750211743,-2.2392810788518878,-95
8498,82.12190963341858,830.1713554987213,467.4765558397272,1581.0,1.5926507033413322,5715.197783461211,31528.8115942029,mCherryi_1,mCherry RNAi,-0.3094401669516147,-0.5710983833215647,21.294523070262713,0.6495433629524268,-2.067347965805315,-95
8499,83.81697171381032,823.9267886855241,818.9792013311148,1627.0,1.5188860704383826,6571.325291181364,23172.15224625624,mCherryi_1,mCherry RNAi,0.43911380888823204,-0.665736049573166,33.31661568810033,0.7975120217636946,-0.9877079553424107,-95
8500,83.46231546231546,831.6783216783217,480.04428904428903,1637.0,1.3135680250567197,5564.642579642579,31651.291375291374,mCherryi_1,mCherry RNAi,-0.2833089626753609,-0.5779565424268885,23.015250478906495,0.6436596408555012,-2.0265658029407634,-95
8501,81.93087557603687,837.0706605222734,365.12135176651304,912.0,1.5713953434247645,5781.850998463901,30501.37941628264,mCherryi_1,mCherry RNAi,-0.5290631980764021,-0.5538218147548639,18.13046397946445,0.7659154457622598,-2.3333349034327604,-95
8502,81.48809523809524,846.749007936508,592.3303571428571,1398.0,1.4080541309401948,6263.875,22181.07638888889,mCherryi_1,mCherry RNAi,-0.04951176770402943,-0.6428003371064213,24.456231441771763,0.644704341946994,-1.6476696517487388,-95
8503,83.94296951819075,847.070796460177,270.4572271386431,1386.0,1.3105350114654166,5330.333333333333,20536.221238938055,mCherryi_1,mCherry RNAi,-0.7334776853836774,-0.5451222506010066,17.416341660864703,0.9138642038378041,-2.502456332691762,-95
8504,80.86094674556213,851.2603550295858,284.0315581854043,1354.0,1.5050830363272154,5205.359960552269,19878.785009861935,mCherryi_1,mCherry RNAi,-0.7058016461857297,-0.5578198917521366,14.764458892756366,0.8996215845525559,-2.4727727223638896,-95
8505,83.28297055057618,851.6997439180537,649.6914212548015,2134.0,1.4718810313820627,8600.021766965428,23090.875160051215,mCherryi_1,mCherry RNAi,0.0706353323745994,-0.6702975802503525,27.975931643741404,0.6740090476166828,-1.4658047524163373,-95
8506,82.18242597898758,848.2378223495703,674.2425978987584,1282.0,1.394661574797852,6932.883476599809,23552.36198662846,mCherryi_1,mCherry RNAi,0.12396406291999029,-0.6708085904873595,27.576839360523664,0.6821665881346501,-1.388059916080903,-95
