label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,sample,x_std,y_std,z_std,rotation,D_threshold,kn_threshold,ey_threshold,type,with_ey_kn
83,10.39891975308642,446.6473765432099,822.8757716049382,2260.0,1.537285980745397,8949.595679012345,17233.225308641977,25799.520061728395,Vsx1_1,-0.6727207008501789,0.49947402784051453,-33.90697405861869,130,22500,30000,25000,Vsx OE,False
84,4.6037234042553195,459.8058510638298,829.6143617021277,640.0,1.9323014659268543,9884.30585106383,16763.02393617021,26223.51595744681,Vsx1_1,-0.6967803383479241,0.47423652554059936,-40.1356598649059,130,22500,30000,25000,Vsx OE,False
85,6.050397877984085,456.45623342175065,835.4137931034483,662.0,1.3937213787493319,10486.880636604774,15969.57824933687,26408.641909814323,Vsx1_1,-0.7069111195392492,0.4864740235757483,-38.3328460959351,130,22500,30000,25000,Vsx OE,False
86,8.74958263772955,468.991652754591,860.8647746243739,1048.0,1.5895839710186588,8940.487479131887,15636.033388981636,23946.115191986646,Vsx1_1,-0.7707070157364526,0.47594589350762107,-35.43916944263962,130,22500,30000,25000,Vsx OE,False
87,8.27502254283138,479.90171325518486,826.7087466185753,1550.0,1.345501074120377,9331.116321009918,15861.364292155095,27063.02073940487,Vsx1_1,-0.7045393567010597,0.4236690845160771,-37.58061525218035,130,22500,30000,25000,Vsx OE,False
88,6.342372881355932,295.2621468926554,776.3118644067797,1146.0,1.5027322255665052,10979.63163841808,18281.349152542374,26681.989830508475,Vsx1_1,-0.46537916454049977,0.8240570947100776,-31.835771281306794,130,22500,30000,25000,Vsx OE,False
89,6.545985401459854,302.0956204379562,734.7313868613139,1933.0,1.4593971556233953,16864.242335766423,20988.743795620438,26957.160583941604,Vsx1_1,-0.38025359674407366,0.775636406185656,-33.337239520721994,130,22500,30000,25000,Vsx OE,False
90,6.3686868686868685,305.5858585858586,759.4217171717172,821.0,1.7238577440677525,16280.618686868687,19877.209595959597,24469.353535353537,Vsx1_1,-0.436126144164967,0.7864480662722113,-32.88304198813903,130,22500,30000,25000,Vsx OE,False
91,5.788211788211788,315.2067932067932,621.9580419580419,1315.0,1.551518847903477,11249.627372627372,19180.290709290708,24548.8991008991,Vsx1_1,-0.14560040454323775,0.65739608966888,-38.44334832587499,130,22500,30000,25000,Vsx OE,False
92,10.17142857142857,339.443537414966,741.9387755102041,1093.0,1.5414100254274725,11692.319727891156,19632.495238095238,26645.01632653061,Vsx1_1,-0.4220558234363391,0.6918684536469293,-31.36828079764213,130,22500,30000,25000,Vsx OE,False
93,7.105006105006105,346.8949938949939,645.8913308913309,1039.0,1.3071578736727958,11745.31501831502,19573.919413919415,27028.19536019536,Vsx1_1,-0.21967007031205543,0.6003517741991751,-37.946165657546935,130,22500,30000,25000,Vsx OE,False
94,7.2024169184290034,384.01963746223566,813.3459214501511,1417.0,1.5543557639328405,9926.036253776436,16582.53172205438,25407.722054380665,Vsx1_1,-0.6080508539753537,0.6414983509474383,-34.24739836742464,130,22500,30000,25000,Vsx OE,False
95,9.168539325842696,391.20786516853934,814.7968164794007,1669.0,1.392192395932006,10281.173220973782,16611.644194756554,24289.102059925095,Vsx1_1,-0.6161895687088942,0.6252403970886937,-32.600307199660534,130,22500,30000,25000,Vsx OE,False
96,8.367469879518072,450.93373493975906,766.972891566265,793.0,1.9584272015113011,9799.894578313253,16347.382530120482,24991.63855421687,Vsx1_1,-0.5548982713943472,0.446364550185983,-37.97921096377645,130,22500,30000,25000,Vsx OE,False
97,11.220055710306406,470.8816155988858,841.2047353760446,2781.0,1.6898521569085592,11966.682451253482,16466.108635097495,25963.726323119776,Vsx1_1,-0.7294286999371342,0.4558948997952452,-33.7114846312423,130,22500,30000,25000,Vsx OE,False
98,7.1659716430358635,244.08757297748124,700.649708090075,1654.0,1.444386753700745,10590.823185988324,24969.386989157632,26802.118432026688,Vsx1_1,-0.2656024110550679,0.8871412915643044,-30.90418219711913,130,22500,30000,25000,Vsx OE,False
99,8.334415584415584,284.3668831168831,804.827922077922,906.0,1.36700095810669,10045.267857142857,19440.496753246753,27577.06331168831,Vsx1_1,-0.5193047064958752,0.8717181197578712,-28.364768193872116,130,22500,30000,25000,Vsx OE,False
100,7.660414610069101,291.4471865745311,741.8815399802567,1469.0,1.9304765371591424,14171.041461006911,26584.29812438302,26833.385982230997,Vsx1_1,-0.38817002475156337,0.8063225722950562,-31.45340050747359,130,22500,30000,25000,Vsx OE,False
101,11.081451969898184,305.1354581673307,707.3094289508632,3052.0,1.3022803160620418,11575.797698096503,19657.30544488712,27825.33687472333,Vsx1_1,-0.32292469734846596,0.7465505061952689,-29.860174296738176,130,22500,30000,25000,Vsx OE,False
102,6.60381861575179,315.6252983293556,844.2076372315036,691.0,1.3000642542319276,9224.732696897374,17835.775656324582,22754.47016706444,Vsx1_1,-0.6265888355653197,0.8280794797642159,-30.3826523459289,130,22500,30000,25000,Vsx OE,False
103,8.849795918367347,361.43020408163267,728.2808163265306,1613.0,1.491613616131444,11775.65142857143,18104.255510204082,25681.718367346937,Vsx1_1,-0.4080669241190711,0.6292202559349458,-34.24419700045035,130,22500,30000,25000,Vsx OE,False
