label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,rotation,int_threshold
1481,42.5364019253911,424.42960288808666,699.468110709988,4947.0,1.7455193362359755,53807.43501805054,NICD_3,NICD OE,0.28110091763581946,0.35442923881464816,-12.009581650652336,-90,2500
1482,39.75491949910555,416.778175313059,843.5992844364937,1004.0,1.6222669019465492,31198.161001788907,NICD_3,NICD OE,0.6802263423807775,0.4666532664813239,-8.82582445127251,-90,2500
1483,41.08582089552239,419.44029850746267,862.9751243781094,1186.0,1.4303848440627998,31693.740049751243,NICD_3,NICD OE,0.7362483835042062,0.47264374647755525,-6.504259441308335,-90,2500
1484,40.38284250960307,431.2330345710627,883.0435339308578,1067.0,1.4434816826427999,26384.87195902689,NICD_3,NICD OE,0.8010771764667399,0.45593640835532456,-5.7044551179001814,-90,2500
1485,40.754764930114355,453.4841168996188,766.0622617534942,1459.0,1.6457431740518706,46493.02541296061,NICD_3,NICD OE,0.4889224776223451,0.32436177972650193,-9.332020013640388,-90,2500
1486,39.39302325581395,470.5015503875969,819.0930232558139,1869.0,1.5905400812388517,46139.53875968992,NICD_3,NICD OE,0.6500265576471278,0.315796736292258,-7.462476708470135,-90,2500
1487,41.36089841755998,470.3522205206738,682.7958141909137,3332.0,1.9188398479477402,51782.71771311894,NICD_3,NICD OE,0.2674151373905569,0.2281557099697924,-11.519707770242889,-90,2500
1488,40.06374501992032,483.29083665338646,773.2131474103586,801.0,1.6294425772658125,46505.812749003984,NICD_3,NICD OE,0.5304234078371648,0.254042158811036,-8.149430981014874,-90,2500
1489,40.49823819591261,481.6109936575053,676.5362931642002,2112.0,1.9215492749140266,47040.798449612405,NICD_3,NICD OE,0.25806212927496586,0.19573250834548794,-12.068543389554122,-90,2500
1490,40.29763912310287,485.3043844856661,862.9435075885328,1727.0,1.275678051755579,40662.72849915683,NICD_3,NICD OE,0.7834372083395329,0.30708614271644885,-3.8525106892013383,-90,2500
1491,45.65269886363637,490.74467329545456,820.8572443181819,3838.0,1.3130027823537116,47091.247514204544,NICD_3,NICD OE,0.668454331364015,0.26673016030183283,-0.08250235464777234,-90,2500
1492,37.7,499.9463414634146,893.890243902439,525.0,1.4790771153625049,31505.058536585366,NICD_3,NICD OE,0.8811151715443728,0.290067434762177,-4.314252406108835,-90,2500
1493,41.58146229130685,502.8871617731721,789.8094415659183,1979.0,1.557984825250016,50571.94991364422,NICD_3,NICD OE,0.5907439589362764,0.2157126681880528,-4.879786648406977,-90,2500
1494,39.89713998996488,506.27245358755647,754.8153537380833,2561.0,1.5287358473551467,52168.74962368289,NICD_3,NICD OE,0.49531350835935073,0.1843852858444195,-7.9271380335779895,-90,2500
1495,40.171767645221735,516.8657089319175,587.894440974391,1985.0,1.33650425867943,54121.83322923173,NICD_3,NICD OE,0.03479481374829696,0.049762564725941205,-14.463622366380918,-90,2500
1496,39.305142857142854,523.6045714285714,683.784,2153.0,1.766334111983931,45427.75371428571,NICD_3,NICD OE,0.3086398425407191,0.0948095059129046,-10.746175419290026,-90,2500
1497,39.12405303030303,523.6912878787879,861.7660984848485,1482.0,1.5850607180810201,39988.52840909091,NICD_3,NICD OE,0.8078052496808581,0.20977224296538322,-3.070693974086751,-90,2500
1498,40.179369250985545,530.1248357424441,774.9441524310118,2004.0,1.6050288090204512,53185.136005256245,NICD_3,NICD OE,0.5687857197821784,0.1375235501275367,-5.512001203659892,-90,2500
1499,39.42774566473989,544.7109826589596,573.3215317919075,1724.0,1.6649194926006348,46813.81358381503,NICD_3,NICD OE,0.013985138217599946,-0.02969595487276433,-14.394677642197948,-90,2500
1500,39.541935483870965,545.4344086021505,857.0645161290323,720.0,1.5532495162135544,47279.24731182796,NICD_3,NICD OE,0.8101194957509661,0.1521515972145293,-1.725752548713217,-90,2500
1501,42.46855192588981,555.5060945880058,728.6942954656265,2822.0,1.7235121413984713,54086.54412481716,NICD_3,NICD OE,0.4568980317069842,0.04406391194279724,-3.9430381452412036,-90,2500
1502,40.85880740233036,552.2357779300891,817.7169294037012,2005.0,1.4354338103125863,51476.77655928718,NICD_3,NICD OE,0.7044424282205248,0.1097336695157689,-1.7925928903080575,-90,2500
1503,40.09382151029748,559.3112128146453,800.5766590389017,1602.0,1.8332439025389233,48641.243707093825,NICD_3,NICD OE,0.6615685447424182,0.08078682630960898,-2.9424408612840125,-90,2500
