label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,r,theta,rotation
88,22.136098981077147,726.8435225618632,450.04075691411936,1854.0,1.4322316654179017,2719.887190684134,mCherryi_2_b2,mCherry RNAi,0.1005423456464063,0.587255403439092,-58.35562299306898,0.5958000269691939,1.401233124972395,70
89,22.995056497175142,343.1002824858757,286.81002824858757,1735.0,1.3451866818586615,2617.9795197740114,mCherryi_2_b2,mCherry RNAi,0.4938367534963022,-0.4231737247738183,-61.85737376777186,0.650346630992054,-0.7084921058462408,70
90,22.63922294172063,434.6549491211841,315.1049953746531,2537.0,1.3070943777832162,2757.2756706753007,mCherryi_2_b2,mCherry RNAi,0.4286858254350707,-0.1833384493657485,-60.885351111349,0.4662451328912561,-0.4041346842173288,70
91,20.826415094339623,569.6294339622641,309.67698113207547,1712.0,1.359343165938769,2498.886037735849,mCherryi_2_b2,mCherry RNAi,0.4596562748663098,0.16480151018734746,-59.46762206658588,0.4883066954118107,0.34425544932499236,70
92,22.513897102306327,589.9207569485511,320.83973979893557,2002.0,1.296768865215293,2461.30159668835,mCherryi_2_b2,mCherry RNAi,0.43191337068289415,0.21842932463818765,-57.61895547767558,0.48400467935398506,0.468216993576998,70
93,25.8756783423779,600.4721262950172,310.53478046373954,2715.0,1.366762359411718,3115.912678835718,mCherryi_2_b2,mCherry RNAi,0.46067214565715475,0.24429400056061312,-53.74019123555907,0.5214387638968507,0.4875920181811941,70
94,23.48008385744235,627.4388539482879,358.7169811320755,1824.0,1.2011289931340734,1347.9874213836479,mCherryi_2_b2,mCherry RNAi,0.33437048120066515,0.31972051953950853,-56.818558979263884,0.4626281760906675,0.7630044709486725,70
95,22.505858028945553,636.2033080634045,368.4527911784976,1763.0,1.3541576267940385,2353.410062026189,mCherryi_2_b2,mCherry RNAi,0.3092850635772826,0.3435535253634143,-57.854712615981725,0.4622621283878162,0.8378415090718299,70
96,21.2143522833178,693.628145386766,344.60018639328985,1543.0,1.390022200787167,2837.685927306617,mCherryi_2_b2,mCherry RNAi,0.3805024875807841,0.4891809454621394,-57.1901105336777,0.6197419950740771,0.90971696141009,70
97,21.75212464589235,712.7896600566572,377.0134560906516,1775.0,1.3566831342573984,2848.990084985836,mCherryi_2_b2,mCherry RNAi,0.2954969241163552,0.5424378726705037,-57.08969274522248,0.6177032279902126,1.0719872251230353,70
