label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,sample,x_std,y_std,z_std,rotation,D_threshold,kn_threshold,ey_threshold,type,with_ey_kn
81,10.844224924012158,765.4711246200608,509.8031914893617,1810.0,1.7668231748341117,22078.974924012156,36099.18768996961,30283.549392097266,LacZ_2,-0.03591754706639971,0.8889812357267248,-30.78955425931531,80,22500,30000,25000,LacZ OE,True
82,10.527581329561528,281.3012729844413,506.8967468175389,1070.0,1.5183197367565566,21791.182461103253,32254.346534653465,26766.144271570014,LacZ_2,-0.09465029896119437,-0.8186507722850855,-25.78616221659264,80,22500,30000,25000,LacZ OE,True
83,9.602910602910603,319.81081081081084,589.5114345114345,921.0,1.5670703014255984,15408.906444906444,25863.683991683993,28342.25155925156,LacZ_2,-0.3656931694766188,-0.6705909494606166,-27.081517632218276,80,22500,30000,25000,LacZ OE,False
84,12.58169375534645,330.1116338751069,375.32249786142,3429.0,1.8074493051711333,20610.911035072713,37614.08511548332,26380.79512403764,LacZ_2,0.3525949185141064,-0.6660718832941636,-24.352370403292912,80,22500,30000,25000,LacZ OE,True
85,11.051477597712108,335.6701620591039,391.2697807435653,1503.0,1.6708280510290014,19688.040038131552,36795.36129647283,26137.303145853195,LacZ_2,0.3000048584159991,-0.6441552856758457,-25.933448642128813,80,22500,30000,25000,LacZ OE,True
86,10.538243626062323,339.271954674221,743.2124645892351,642.0,1.3491124647564647,13302.85552407932,27184.674220963174,30103.390934844192,LacZ_2,-0.8773253578031033,-0.5790312223488097,-26.262393860994642,80,22500,30000,25000,LacZ OE,False
87,10.248028045574058,352.1165644171779,402.99561787905344,1540.0,1.4696049485458973,17875.536371603856,25098.453111305873,27153.73444347064,LacZ_2,0.2630847552468012,-0.5844489082308905,-26.910165901226655,80,22500,30000,25000,LacZ OE,False
88,10.305418719211822,345.86699507389164,441.5566502463054,768.0,1.8539427281824072,20054.64039408867,25096.908866995072,26443.214285714286,LacZ_2,0.1331500949008968,-0.6007366327150451,-26.759558982400037,80,22500,30000,25000,LacZ OE,False
89,10.52442996742671,369.40065146579803,360.36482084690556,841.0,1.2293107362276536,18561.02280130293,24407.055374592834,26704.845276872966,LacZ_2,0.4082010324547585,-0.5298469294094145,-26.850877422890516,80,22500,30000,25000,LacZ OE,False
90,10.09016393442623,396.98053278688525,350.43954918032784,1332.0,1.4769016354281999,19432.21618852459,24395.171106557376,27760.092213114753,LacZ_2,0.4453157046215819,-0.4340958360918885,-27.594580597981555,80,22500,30000,25000,LacZ OE,False
91,10.74546827794562,628.0249244712991,304.0415407854985,1646.0,1.5487266710270775,14289.166918429002,28408.429758308157,26857.206948640483,LacZ_2,0.6332653427102055,0.37367992913629244,-29.50840462820196,80,22500,30000,25000,LacZ OE,False
92,10.388704318936878,643.4939091915836,383.0952380952381,1168.0,1.3897436420251177,21213.666666666668,24919.715393133996,29214.788482834996,LacZ_2,0.3708842530585841,0.43998990700709073,-29.98489703555288,80,22500,30000,25000,LacZ OE,False
93,12.875301689460981,655.69670152856,389.01609010458566,2359.0,1.722625174649862,20279.867256637168,25544.92357200322,33301.62992759453,LacZ_2,0.3528036433959765,0.48399547349445404,-27.62881433903176,80,22500,30000,25000,LacZ OE,False
94,12.800211976682565,702.5426603073662,588.0249072602014,3135.0,1.361461675630043,17951.70588235294,28990.58081611023,32002.84207737149,LacZ_2,-0.3065906436995136,0.6788266431942411,-28.092241291505754,80,22500,30000,25000,LacZ OE,False
95,18.356247472705217,737.4532955923979,537.7695107157299,3410.0,1.3585919536453712,20824.983016579055,30877.76425394258,30614.851597250305,LacZ_2,-0.13344558832502962,0.7946479399721076,-22.952235047124866,80,22500,30000,25000,LacZ OE,True
96,13.055696202531646,295.1354430379747,441.88354430379746,1234.0,1.5654275528730863,21124.07341772152,33773.865822784814,26295.429113924052,LacZ_2,0.12489310023634603,-0.7794614308178147,-23.451612684351225,80,22500,30000,25000,LacZ OE,True
97,11.226394849785407,308.1362660944206,404.7371244635193,1172.0,1.425585155470787,18833.318669527896,34623.97210300429,26019.453862660943,LacZ_2,0.2510415709801086,-0.739226447847873,-25.447331107754856,80,22500,30000,25000,LacZ OE,True
