label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,bsh_num,x_std,y_std,z_std,r,theta,rotation
937,40.89669711876318,272.48418833450455,734.1806043569923,2007.0,1.4879315979100385,11490.900913562895,mCherryi_3,mCherry RNAi,932,0.28330389737996287,0.6938622533857737,-16.24386272217871,0.7494704296663479,1.1831553934356176,-75
938,38.51138088012139,322.07587253414266,747.4871016691958,826.0,1.4084073596499838,7213.7450682852805,mCherryi_3,mCherry RNAi,932,0.3359987267916793,0.5802036109324771,-18.387159431660457,0.6704710094737242,1.045882613166183,-75
939,40.14245548266167,337.62886597938143,716.630740393627,1410.0,1.3793073557714375,8646.11808809747,mCherryi_3,mCherry RNAi,932,0.2711045843324469,0.5288573242910395,-14.680611648398472,0.5942960248077943,1.0971011547133696,-75
940,40.14870689655172,372.10775862068965,742.270474137931,1408.0,1.516690408114256,9436.268318965518,mCherryi_3,mCherry RNAi,932,0.3461794309307238,0.45738815060377114,-15.446692581626369,0.5736236734238379,0.9229183721448897,-75
941,38.905660377358494,412.76100628930817,757.020964360587,654.0,1.375659721213875,8110.526205450734,mCherryi_3,mCherry RNAi,932,0.39842888186851355,0.36601021104470943,-16.712464397020447,0.5410259222033512,0.7430151176638738,-75
942,39.869485294117645,424.2769607843137,869.3517156862745,2035.0,1.572527069716202,15813.831495098038,mCherryi_3,mCherry RNAi,932,0.6656924246000329,0.38924636524120926,-21.944615418208258,0.7711414507231233,0.5291114475689965,-75
943,37.874051593323216,445.15174506828527,753.0227617602428,966.0,1.4564999935330298,10509.311077389984,mCherryi_3,mCherry RNAi,932,0.40331037044441786,0.2860617350570769,-16.861044064325366,0.49445987822257004,0.6169299333463217,-75
944,38.45185185185185,445.3911111111111,808.2992592592593,932.0,1.405152892113942,9560.69925925926,mCherryi_3,mCherry RNAi,932,0.5324378009027086,0.3105834930672613,-19.441711852933476,0.6164025616396918,0.5280671277400376,-75
945,39.496062992125985,451.41294838145234,744.2598425196851,1675.0,1.4503302758639012,10497.4208223972,mCherryi_3,mCherry RNAi,932,0.38584196842248164,0.2671217054556092,-14.61460360612732,0.4692845939530176,0.6055452640222213,-75
946,39.96549520766773,467.60894568690094,893.923322683706,1989.0,1.4215331197411107,29778.58785942492,mCherryi_3,mCherry RNAi,932,0.7422054144366108,0.2959644520444129,-22.381682352156133,0.7990393194912068,0.3794400015935,-75
947,39.58871627146362,485.26573998364677,775.6287816843827,1684.0,1.5513969734908764,11148.309076042518,mCherryi_3,mCherry RNAi,932,0.4740155909857908,0.19976474467311678,-15.634805483588082,0.5143896710781858,0.3988435780482814,-75
948,40.7161629434954,517.2095926412615,867.1524310118266,1939.0,1.3658424253802515,41347.81208935611,mCherryi_3,mCherry RNAi,932,0.7018026774294388,0.16435206529448276,-19.101863655262996,0.7207902603488,0.23004002067984747,-75
949,39.29460580912863,513.7626556016597,705.853112033195,1448.0,1.5258213009239807,27612.385062240664,mCherryi_3,mCherry RNAi,932,0.3238194374503556,0.09943977027250783,-11.362713580734763,0.33874370249867947,0.2979431453608266,-75
950,39.61243673174259,522.1540130151844,668.5018076644975,1684.0,1.5238692591526772,16703.70715835141,mCherryi_3,mCherry RNAi,932,0.24044001483578947,0.062310503137999795,-8.739680264999727,0.24838276819365981,0.25357356009634663,-75
951,39.84979137691238,525.7148817802504,880.287899860918,2209.0,1.6667018746723066,21240.80528511822,mCherryi_3,mCherry RNAi,932,0.7361018207227019,0.14974431740075134,-20.546775940334715,0.7511785746845377,0.2006903080635956,-75
952,39.424628450106155,536.7728237791932,901.2945859872611,2281.0,1.5904177519690792,33685.240445859876,mCherryi_3,mCherry RNAi,932,0.7899479321425535,0.13258562062226908,-21.950169140962913,0.800997304797019,0.16629101671420848,-75
953,40.07548526240115,537.628324946082,801.6031631919483,2181.0,1.6192093802772272,18137.75341480949,mCherryi_3,mCherry RNAi,932,0.5578469854861359,0.08538476865048983,-15.580190522845657,0.5643437054964525,0.15188250287532462,-75
954,40.708705357142854,540.44921875,821.8002232142857,2239.0,1.382359333880796,27066.57421875,mCherryi_3,mCherry RNAi,932,0.6062904524961834,0.08778871235953956,-16.046740255748002,0.6126132310077647,0.1437970690425882,-75
955,39.01535682023487,538.613369467028,762.4317976513098,1434.0,1.3754036104873488,19657.87985546522,mCherryi_3,mCherry RNAi,932,0.46677150224050634,0.06517635662882104,-14.377634340465434,0.4712998968462292,0.13873524585090113,-75
956,39.768135593220336,544.542372881356,656.3166101694915,2352.0,1.80913793381557,15326.450169491525,mCherryi_3,mCherry RNAi,932,0.22194357380884533,0.0028446160320521052,-7.436245655455455,0.22196180255938674,0.012816141668341758,-75
957,41.58923884514436,538.5374015748032,718.6929133858267,1970.0,1.5092293911417134,19459.476377952757,mCherryi_3,mCherry RNAi,932,0.3650246492260014,0.04572568393941889,-9.307832078939812,0.3678774697019281,0.12461825906964195,-75
958,40.520725388601036,550.0578583765113,756.1658031088083,1647.0,1.3984228500832425,17747.078583765113,mCherryi_3,mCherry RNAi,932,0.45740768697356415,0.03486809560003068,-12.286064628748443,0.45873475581568807,0.07608265406689689,-75
959,39.54674220963173,557.2880075542965,816.3588290840415,1453.0,1.561312889923111,20512.996222851747,mCherryi_3,mCherry RNAi,932,0.6009051718688301,0.04465536550937288,-16.55611512910329,0.6025621355905828,0.07417715120347947,-75
960,39.338103756708406,578.9096601073345,793.3050089445438,1476.0,1.4744626291578848,16828.82647584973,mCherryi_3,mCherry RNAi,932,0.5566695060581062,-0.017916482235258768,-15.010024066782028,0.5569577536139184,-0.032174026821941835,-75
