label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,sample,type,x_std,y_std,z_std,r,theta,rotation
3424,100.93450704225351,682.8943661971831,434.7760563380282,1711.0,1.6175123754690575,166.33521126760564,197.956338028169,955.2422535211267,Vsx_enhNB3_1,enhNB3,0.14638912608156218,0.4651716647200921,24.817846294472005,0.4876622334089295,1.2659092213570933,125
3425,100.11904761904762,691.8609022556391,558.1948621553885,1975.0,1.5087471406631,191.1159147869674,247.25,658.1040100250626,Vsx_enhNB3_1,enhNB3,-0.12959023391753877,0.4153076300380738,22.4906553027583,0.43505638289150983,1.8732568895199702,125
3426,100.32542975696502,709.7409602845288,219.92412566686426,2013.0,1.2384981804657853,763.0616478956728,573.6710136336692,1954.0432720806166,Vsx_enhNB3_1,enhNB3,0.6031106052800155,0.6459889994975554,26.58935929073796,0.8837670449123339,0.8197121313950483,125
3427,99.9627397260274,706.9753424657534,468.22301369863015,2195.0,1.419319347632663,166.39945205479452,221.08328767123288,864.1106849315069,Vsx_enhNB3_1,enhNB3,0.059496378984182696,0.4996031035141639,23.308323753522487,0.5031332628173314,1.4522672525994689,125
3428,100.12480084970791,711.3106744556559,509.38449283058947,2266.0,1.6184694115763265,169.46574614976103,214.65055762081784,819.376526818906,Vsx_enhNB3_1,enhNB3,-0.033311426630792784,0.4859541996176706,22.958209039539923,0.487094585548053,1.6392377511683882,125
3429,101.20026437541308,719.2478519497687,687.331130204891,1745.0,1.210527145490321,163.90548578982154,226.02643754130867,605.8988764044943,Vsx_enhNB3_1,enhNB3,-0.42849289776181554,0.4030210562686074,21.88338133527286,0.5882449619233315,2.3868180033372908,125
3430,99.52709677419355,749.7212903225807,529.3470967741936,1792.0,1.431281586778888,152.78451612903226,255.05483870967743,689.8883870967742,Vsx_enhNB3_1,enhNB3,-0.09863216865907742,0.5597403278596451,21.89728780719031,0.5683639145185201,1.7452163604012012,125
3431,99.67565698478562,749.9467496542185,639.8243430152144,1730.0,1.4178284662131433,146.63692946058092,180.0954356846473,842.9626556016598,Vsx_enhNB3_1,enhNB3,-0.34133033305915195,0.4978343954924649,20.738725546834957,0.6036103723442958,2.1718129362577656,125
3432,99.69922480620156,757.9759689922481,787.0573643410853,1632.0,1.2749231189579637,285.74651162790695,151.98062015503876,626.3364341085271,Vsx_enhNB3_1,enhNB3,-0.6690967032418926,0.43244778517333415,18.974565938164787,0.7966815456570407,2.5678117269876917,125
3433,97.57920792079207,767.7079207920792,250.16336633663366,719.0,1.740574626900751,1036.220297029703,880.1311881188119,2229.2747524752476,Vsx_enhNB3_1,enhNB3,0.5043386206278402,0.7572668951854427,23.142905116070082,0.9098409722586649,0.9832564388677044,125
