label,centroid_x,centroid_y,centroid_z,area,aspherity,int,sample,type,x_std,y_std,z_std,rotation,int_threshold
115,19.595890410958905,366.26198630136986,845.2859589041096,1571.0,1.5678699330919965,59255.64640410959,Ezi_4,E(z) RNAi,0.7163324792030406,0.31764145190922877,-35.89728862955819,-85,2000
116,17.578814627994955,384.89281210592685,809.4426229508197,983.0,1.643072818790109,60972.11349306431,Ezi_4,E(z) RNAi,0.6357412793994877,0.2811041418236353,-38.62545367350454,-85,2000
117,17.8014440433213,386.71696750902527,862.6317689530686,1693.0,1.3960903391027484,54566.16678700361,Ezi_4,E(z) RNAi,0.7502880675205064,0.266849356803585,-37.46292568766418,-85,2000
118,18.95271867612293,593.8920409771474,870.5137903861308,1619.0,1.737018236321992,56572.460204885734,Ezi_4,E(z) RNAi,0.7310366797854508,-0.21610898551285085,-36.98534163526358,-85,2000
119,18.32417138237672,611.1317704122878,867.9741309620049,1822.0,1.8367422799266455,62066.50363783347,Ezi_4,E(z) RNAi,0.7225615251931152,-0.25569173201007755,-37.72672941210638,-85,2000
120,19.44167962674961,642.0601347848626,910.3711767755314,2635.0,1.552436012107199,56517.77138413686,Ezi_4,E(z) RNAi,0.8086756434425659,-0.33555697088605074,-35.975969134748816,-85,2000
121,20.37593984962406,148.01435406698565,338.3807245386193,1777.0,1.3698711475679561,19683.24196855776,Ezi_4,E(z) RNAi,-0.34031372429489504,0.9202748331771493,-43.28612604243632,-85,2000
122,19.09391304347826,178.95652173913044,285.9017391304348,1393.0,1.4023906143637548,17169.997391304347,Ezi_4,E(z) RNAi,-0.45901523398189714,0.8582542328239613,-45.62394636063517,-85,2000
123,19.12406779661017,184.96745762711865,460.81830508474576,1767.0,1.2998115950462472,34271.757288135595,Ezi_4,E(z) RNAi,-0.0822940057153444,0.8113523094220676,-42.50279409619915,-85,2000
124,20.54095826893354,210.93508500772796,281.35394126738794,1659.0,1.3280696251760078,28168.75115919629,Ezi_4,E(z) RNAi,-0.4744861263310153,0.7847850383179771,-44.38374297533949,-85,2000
125,18.826185101580137,228.64484574868322,783.0323551542513,1881.0,1.5462859808014844,28559.124153498873,Ezi_4,E(z) RNAi,0.605976849569922,0.6491842107469397,-37.234768445930996,-85,2000
126,19.691215616681454,237.69032830523514,807.7852706299911,1416.0,1.3276530000274354,29253.10825199645,Ezi_4,E(z) RNAi,0.6578209260632379,0.6234974515992588,-35.96465761848764,-85,2000
127,19.572995202193283,256.03221384509936,804.904729266621,1797.0,1.4488768986455771,45166.244688142564,Ezi_4,E(z) RNAi,0.6483968393561361,0.5814145637362387,-36.20620282229857,-85,2000
128,19.487364620938628,275.5234657039711,780.9891696750902,502.0,1.30995660270795,26149.86642599278,Ezi_4,E(z) RNAi,0.5933404022753572,0.5406207832400645,-36.79423435020685,-85,2000
129,19.434141201264488,280.31612223393046,833.418335089568,1216.0,1.4643513097929628,31841.672286617493,Ezi_4,E(z) RNAi,0.705737521158224,0.5196119840817892,-35.93270697602867,-85,2000
130,19.184976525821597,287.51924882629106,784.9070422535211,1453.0,1.6245879881488587,35921.6,Ezi_4,E(z) RNAi,0.5997160676199507,0.5120071054573572,-37.07393259107337,-85,2000
