label,centroid_x,centroid_y,centroid_z,area,aspherity,int_0,int_1,int_2,pca_x,pca_y,pca_z,sample,condition,in_plane,inROI,TE,RFP
923,79.26999208234362,355.68329374505146,278.0047505938242,1643.0,1.577079977322522,749.9477434679335,2243.5320665083136,1980.3737133808393,-0.8974685977747302,0.5985831580351639,-7.659147086288925,CantonS_1,CantonS,True,True,True,False
948,78.9478672985782,750.7120853080569,331.7654028436019,1103.0,1.4795757497853468,1293.9407582938388,1067.2926540284361,480.9656398104265,-0.6423155345025804,-0.8369958269050688,2.7446120258846207,CantonS_1,CantonS,True,True,False,True
967,79.65576592082616,372.7013769363167,288.71514629948365,1581.0,1.635625541860909,764.9982788296041,1266.551635111876,1088.4320137693633,-0.8536969374964776,0.5376800753391977,-6.468600738378981,CantonS_1,CantonS,True,True,True,False
983,79.37868696479543,709.6222645099905,316.988582302569,1462.0,1.5588005910663976,1363.2511893434823,1426.4319695528068,1072.6764985727878,-0.704857624213556,-0.6886399981824725,1.6838985310359078,CantonS_1,CantonS,True,True,True,True
984,83.01902748414376,704.3883016208598,285.85764622973926,2484.0,1.6223805524188828,1224.07681465821,1211.5658914728683,610.6455250176181,-0.8278479041447088,-0.6726563715142627,3.9348668523907975,CantonS_1,CantonS,True,True,True,True
992,80.80157946692991,759.9921026653504,337.92300098716686,1566.0,1.8275163302946444,1311.219151036525,1348.3988153998025,406.9328726554788,-0.617472791421825,-0.8700497119305773,5.048377576565798,CantonS_1,CantonS,True,True,False,True
1002,79.86712485681558,341.3654066437572,306.8487972508591,1264.0,1.698149606148864,750.8865979381443,884.1878579610539,1103.5131729667812,-0.7863300034394622,0.6540079308423596,-6.1927432513187455,CantonS_1,CantonS,True,True,True,False
1020,80.74689826302729,682.9975186104218,276.1526054590571,1412.0,1.5469699793100709,943.727047146402,881.7009925558312,1004.1277915632754,-0.8678746708977949,-0.5958289979643951,0.8066760982476637,CantonS_1,CantonS,True,True,True,False
1026,81.48788546255507,736.3436123348017,342.73017621145374,1280.0,1.7851713171529549,1331.1431718061674,1159.8127753303966,343.08590308370043,-0.6014544794477751,-0.7831861074780173,5.41991086462879,CantonS_1,CantonS,True,True,False,True
1036,82.21461716937355,306.03480278422273,348.83178654292345,1108.0,1.8021406437808936,769.5812064965197,854.9837587006961,863.4280742459397,-0.6264478660267501,0.7876639381258117,-2.8944239972379506,CantonS_1,CantonS,True,True,True,False
1038,82.16981132075472,311.38274932614553,337.8854447439353,1459.0,1.7172634464625107,786.8908355795148,1103.1644204851752,592.8423180592991,-0.6686643254359702,0.7669564376594071,-3.2711635783115014,CantonS_1,CantonS,True,True,True,False
1045,84.95240506329114,372.64,281.006582278481,2616.0,1.4049783250387136,757.0744303797468,1585.8896202531646,996.2374683544303,-0.8847260627313966,0.5374599091146643,-1.494038902110745,CantonS_1,CantonS,True,True,True,False
1063,83.48306451612903,701.8201612903226,316.65887096774196,1952.0,1.5960492215222766,1201.8443548387097,1236.7112903225807,532.0467741935483,-0.7076987423159176,-0.659901746145894,5.6019762241005395,CantonS_1,CantonS,True,True,True,True
1064,81.76739356178608,728.5784008307372,316.5420560747664,1487.0,1.6062966950280921,1356.815160955348,1014.69989615784,387.82866043613706,-0.7048455220466752,-0.7576789213441804,4.461033068283257,CantonS_1,CantonS,True,True,False,True
1067,81.21144859813084,748.6144859813085,345.52570093457945,1184.0,1.6549420238244057,1319.2348130841121,2229.251168224299,815.6623831775701,-0.5890813865451267,-0.8276772724720906,5.52294653017492,CantonS_1,CantonS,True,True,True,True
1080,84.52273771244832,327.4248966467616,322.5383555351401,2890.0,1.4574302767085472,751.3215434083602,1291.0652273771245,1035.2535599448784,-0.7272777575439651,0.7069272689704023,-1.2017450462730892,CantonS_1,CantonS,True,True,True,False
1099,82.99656652360515,687.581974248927,286.84120171673817,1474.0,1.3704701403560036,1069.4489270386266,1536.0892703862662,1428.6291845493563,-0.8258998687576635,-0.6112273159093916,3.589810709681373,CantonS_1,CantonS,True,True,True,True
1117,84.21264367816092,343.69899425287355,304.17600574712645,1883.0,1.664300667137832,755.9015804597701,1252.6695402298851,1454.8304597701149,-0.7972298024137182,0.64552571845837,-1.9107425325336465,CantonS_1,CantonS,True,True,True,False
1118,84.12167689161554,353.7177914110429,279.1554192229039,1607.0,1.6788992786790309,784.2075664621677,2092.178936605317,1441.0245398773006,-0.8939777111241064,0.6062411090312376,-2.808046874412753,CantonS_1,CantonS,True,True,True,False
1120,83.92538671519563,357.15468607825295,291.97725204731574,1478.0,1.6644122422408605,770.680618744313,948.3066424021838,889.3403093721565,-0.843388633437158,0.5950800402185583,-2.4058332533192583,CantonS_1,CantonS,True,True,True,False
1149,84.72164948453609,322.0412371134021,354.66580756013747,1674.0,1.970498323643225,732.5292096219931,831.229381443299,801.1898625429553,-0.6022153529960392,0.7300797898784417,0.19394981330017913,CantonS_1,CantonS,True,True,True,False
1152,84.95327754532775,335.16596931659694,337.64435146443515,1729.0,1.4747476145145695,760.810320781032,1650.18410041841,1132.4030683403068,-0.6673657455089013,0.6803559202574916,0.012914927618595584,CantonS_1,CantonS,True,True,True,False
1191,85.94552529182879,315.15642023346305,325.38054474708173,1656.0,1.7220949949067532,749.6747081712062,932.2295719844358,754.5167315175097,-0.7177783138688966,0.7521080314353501,0.07083978238493671,CantonS_1,CantonS,True,True,True,False
1248,86.83567567567567,691.8486486486487,275.07891891891893,1191.0,1.8153783551323752,900.438918918919,2035.2324324324325,1296.3167567567568,-0.8720626824906695,-0.6277891485501943,7.036139387883608,CantonS_1,CantonS,True,True,True,False
1263,87.54938271604938,312.95802469135805,342.44074074074075,1144.0,1.618821681216528,751.3765432098766,1792.9654320987654,777.8222222222222,-0.6515368800565382,0.7621041198492706,2.3228640709521216,CantonS_1,CantonS,True,True,True,False
1265,91.15800561797752,317.6825842696629,352.67134831460675,1949.0,1.317813380132924,763.4494382022472,2035.4515449438202,549.4136235955057,-0.6115590724802675,0.7462458984315639,6.447804785444433,CantonS_1,CantonS,True,True,True,False
1291,90.33502538071066,317.0253807106599,313.4659898477157,1308.0,1.5862064247400613,755.0192893401015,808.0010152284264,644.1705583756345,-0.7648980205267066,0.7443194934496635,4.0089839578865565,CantonS_1,CantonS,True,True,True,False
1292,88.91979949874687,325.968253968254,343.1378446115288,1534.0,1.9483761437476788,750.1654135338346,1793.8813700918963,1486.5104427736007,-0.6475581886304002,0.7148095122591787,4.001180767154722,CantonS_1,CantonS,True,True,True,False
1296,89.02813299232737,364.691389599318,292.615515771526,1612.0,1.5975393968112808,787.7246376811594,1798.5132139812447,1130.3256606990622,-0.8408669484777148,0.568028825205755,2.880253100137409,CantonS_1,CantonS,True,True,True,False
1320,91.97181895815542,289.79760888129806,364.89666951323653,1520.0,1.6921385492194527,760.7173356105892,1754.9555935098206,277.29035012809567,-0.5670165525274196,0.8493839428528733,7.158469256312884,CantonS_1,CantonS,True,True,False,False
1346,90.38469713071201,339.3953241232731,303.9447396386823,1199.0,1.461043866043718,779.2848034006377,940.0818278427205,590.317747077577,-0.7996255083571648,0.6616632674792955,4.152350407723176,CantonS_1,CantonS,True,True,True,False
1368,91.73762838468721,327.2987861811391,319.1465919701214,1280.0,1.6049874278044767,772.4416433239962,2075.3053221288515,997.5499533146592,-0.741735745411268,0.7075554490483842,5.864070902410859,CantonS_1,CantonS,True,True,True,False
1370,92.15777262180974,334.6566125290023,330.9002320185615,1723.0,1.6327513025383422,758.2877030162413,1012.3410672853828,576.0819798917247,-0.6949821780177652,0.6820171988041914,6.923044017552854,CantonS_1,CantonS,True,True,True,False
1372,92.48083333333334,341.76,317.315,1500.0,1.6312423608205262,766.6708333333333,1685.9841666666666,503.7175,-0.7473847137351486,0.654644775103637,6.843809440746938,CantonS_1,CantonS,True,True,True,False
1373,92.2704326923077,370.95552884615387,286.9639423076923,1277.0,1.871034225567014,794.03125,2192.251201923077,1329.8341346153845,-0.8627971712717677,0.5447986158704541,6.023309782347937,CantonS_1,CantonS,True,True,True,False
1384,92.14634146341463,294.25435540069685,352.57839721254356,903.0,1.5294424365436716,807.6602787456446,2001.4442508710802,262.56620209059236,-0.6147375604532728,0.8317954334123223,6.92550582525935,CantonS_1,CantonS,True,True,False,False
328,68.46319018404908,728.077709611452,364.22290388548055,1263.0,1.3510982377124647,1158.1779141104294,1445.5664621676892,1439.6574642126789,-0.5334835537106555,-0.7290666022843202,-16.26421987275215,CantonS_2,CantonS,True,True,True,True
353,75.16046319272125,664.7559966914806,307.52936311000826,1823.0,1.555226675394494,1261.8775847808106,1062.5020678246485,837.0951199338297,-0.7398368651513476,-0.5014188072491665,-13.096868137287402,CantonS_2,CantonS,True,True,True,True
354,71.78257328990227,690.35667752443,340.7825732899023,2142.0,1.7376134258888487,916.0521172638437,843.5765472312704,1100.8306188925083,-0.6183875735446003,-0.5939036544977936,-14.613692690758782,CantonS_2,CantonS,True,True,True,False
378,72.6652719665272,740.097280334728,339.7803347280335,1311.0,1.4631533831286432,1094.3514644351465,976.9069037656903,857.4194560669456,-0.6243496852357713,-0.7705416164687118,-12.873921154186434,CantonS_2,CantonS,True,True,True,True
385,74.84826589595376,326.9393063583815,351.1531791907515,1701.0,1.5866461760994666,1052.611994219653,1087.9089595375722,414.3056358381503,-0.5650991510465802,0.6971666747060294,-17.69211389885507,CantonS_2,CantonS,True,True,False,True
395,74.39509733237203,678.8197548666186,327.03749098774335,1917.0,1.558827347632263,956.2256669069935,855.8478731074262,881.4015861571737,-0.6687333110977838,-0.5522019484951546,-12.788981272930286,CantonS_2,CantonS,True,True,True,False
405,74.60570469798658,677.7869127516778,304.71140939597313,972.0,1.7201093761760498,1128.6661073825503,1288.0989932885907,2536.5536912751677,-0.7506564828202732,-0.5476460142942905,-13.533421036497344,CantonS_2,CantonS,True,True,True,True
406,74.96592244418332,712.2796709753231,356.9553466509988,1183.0,1.606209044215958,1236.7085781433607,938.4735605170388,1190.4136310223266,-0.5604692695686919,-0.6722208575331508,-10.358856123662733,CantonS_2,CantonS,True,True,True,True
434,74.4484181568088,724.6726272352132,343.4470426409904,957.0,1.5314498598065664,1205.0068775790921,1605.8651994497936,1293.6506189821182,-0.6105000451293083,-0.7157612106846933,-11.21798648649613,CantonS_2,CantonS,True,True,True,True
438,75.50907150480256,300.7929562433298,335.2881536819637,1157.0,1.506600190602366,1030.4300960512273,1048.3564567769477,519.3767342582711,-0.6222947544747259,0.7907317442021287,-18.17032081848862,CantonS_2,CantonS,True,True,True,True
439,76.80683156654888,337.48056537102474,289.78916372202593,1070.0,1.6889618614357327,1147.3863368669022,1419.527679623086,2191.613663133098,-0.7910572898017432,0.662238632226148,-18.117866187217928,CantonS_2,CantonS,True,True,True,True
440,76.34970530451866,355.95219384413883,277.4819908316961,2300.0,1.6221441119472804,1048.728880157171,870.6574983628029,965.0563195808776,-0.8369518159840174,0.5970569608534071,-18.756328853314812,CantonS_2,CantonS,True,True,True,True
455,76.15529411764706,724.8276470588236,361.39235294117645,2128.0,1.6424681968322632,1273.620588235294,880.6782352941176,566.9441176470589,-0.5449100208340003,-0.7169004267585541,-8.757634441764537,CantonS_2,CantonS,True,True,True,True
456,75.82889733840304,735.9448669201521,332.1787072243346,741.0,1.4645746335853862,1156.2414448669201,1424.1083650190114,1759.6159695817491,-0.6525527303779752,-0.7552817438808336,-10.107469570554855,CantonS_2,CantonS,True,True,True,True
464,77.16593406593407,314.07032967032967,309.81098901098903,1157.0,1.4968010452333798,847.454945054945,1214.0483516483516,1424.5648351648351,-0.7166220487272955,0.7446600176272962,-17.3432077554575,CantonS_2,CantonS,True,True,True,False
473,76.68529076396807,696.6510832383125,324.7662485746864,1269.0,1.8449501875666192,1185.8551881413912,1560.9441277080957,1785.9122006841505,-0.6781899112790064,-0.6153192932247515,-10.273766911347195,CantonS_2,CantonS,True,True,True,True
475,78.30230010952903,732.6067907995618,342.68236582694414,1209.0,1.4863213645155964,1204.2442497261775,1684.895947426068,1455.961664841183,-0.6142397498606595,-0.7436681893285251,-7.256625891717917,CantonS_2,CantonS,True,True,True,True
477,76.86496350364963,737.9635036496351,354.46107055961073,1173.0,1.7716374048822496,1184.1897810218977,1315.7019464720195,1402.3649635036497,-0.5710236514781135,-0.7632563590678605,-8.101652878178612,CantonS_2,CantonS,True,True,True,True
481,78.54864667154352,292.79297732260426,323.1923920994879,2015.0,1.5445228661301935,803.9473299195319,1128.0270665691294,630.239209948793,-0.666805811238283,0.8198299421166939,-15.78584906682903,CantonS_2,CantonS,True,True,True,False
482,77.47222222222223,303.2878787878788,353.7348484848485,603.0,1.7181781667044795,1157.4772727272727,1521.4368686868686,389.3712121212121,-0.5550050307819683,0.7812758503403927,-15.390599459885863,CantonS_2,CantonS,True,True,False,True
485,80.27919708029196,347.34124087591243,291.6867396593674,2261.0,1.4751465440317422,1210.8880778588807,1030.4464720194646,1424.0748175182482,-0.7850514203022934,0.6273573009197504,-14.391136225744262,CantonS_2,CantonS,True,True,True,True
490,76.78337236533957,672.0374707259953,293.92857142857144,1045.0,1.5056829780314815,1116.72131147541,1176.357142857143,2265.8395784543327,-0.7903143024528458,-0.5266524668510391,-11.91418454735188,CantonS_2,CantonS,True,True,True,True
491,77.87303370786516,682.9853932584269,282.53258426966295,1168.0,1.4516933823102542,1251.7516853932584,906.2932584269663,1504.8539325842696,-0.832776882219654,-0.5650348620686114,-11.10540279768847,CantonS_2,CantonS,True,True,True,True
508,79.36256684491978,315.64919786096254,332.6235294117647,1147.0,1.8602009361430247,1102.5679144385026,1504.9786096256685,2081.1304812834223,-0.6333061204307242,0.7383038452998869,-14.163762089832616,CantonS_2,CantonS,True,True,True,True
509,80.0659509202454,324.5927914110429,326.55674846625766,1756.0,1.6625261741920727,1153.9194785276075,1224.2009202453987,1487.4969325153374,-0.6560650192074442,0.7068094266260803,-13.553666264283677,CantonS_2,CantonS,True,True,True,True
526,79.74228028503563,685.167458432304,298.3764845605701,1071.0,1.417069423422875,1129.9762470308788,1601.4275534441806,2277.9655581947745,-0.7750113670007214,-0.5732836451525689,-8.5342844307485,CantonS_2,CantonS,True,True,True,True
528,78.98199279711885,694.1788715486194,339.1140456182473,1092.0,1.6068754951228117,1095.5906362545018,1503.001200480192,766.1488595438175,-0.6257794728659707,-0.606944115841553,-7.42258665249372,CantonS_2,CantonS,True,True,True,True
529,81.11163337250294,708.599294947121,324.37074030552293,2250.0,1.5739513667588119,1211.2673325499413,1226.2661574618096,1173.430669800235,-0.6808359195499865,-0.6574653913752282,-5.65243246524355,CantonS_2,CantonS,True,True,True,True
541,80.2752808988764,303.7662921348315,331.6606741573034,1346.0,1.7492973665716398,794.5044943820225,1869.5460674157302,718.9573033707865,-0.6364663183472137,0.7806233370766311,-13.507385118719455,CantonS_2,CantonS,True,True,True,False
543,80.83443708609272,308.6498344370861,349.3725165562914,1564.0,1.599821688039603,947.2309602649007,1236.4279801324503,560.3311258278146,-0.5717614690917947,0.7626163874109564,-12.117785808075851,CantonS_2,CantonS,True,True,True,False
552,80.21252796420582,700.6644295302013,313.0749440715884,1255.0,1.5321773685309534,1192.4015659955257,1639.3489932885907,1807.6118568232662,-0.721810316811396,-0.6288897488583911,-7.167811035666986,CantonS_2,CantonS,True,True,True,True
569,81.13333333333334,332.47703703703706,306.7185185185185,868.0,1.4266574988409075,1197.437037037037,913.805925925926,1577.0992592592593,-0.7293744151957029,0.6796410453967179,-13.176560704385366,CantonS_2,CantonS,True,True,True,True
574,80.39848914069877,364.4759206798867,263.9074598677998,1346.0,1.7021964462642711,1192.9820585457978,900.7639282341831,1463.975448536355,-0.8877583299392326,0.5675684795938474,-15.12672283323414,CantonS_2,CantonS,True,True,True,True
598,81.05374280230326,292.0959692898273,311.51631477927066,693.0,1.396292560528743,787.1477927063339,947.9884836852208,1214.982725527831,-0.7100102049853713,0.8229279848778595,-13.785559599041605,CantonS_2,CantonS,True,True,True,False
600,83.08099438652766,352.4450681635926,275.6431435445068,1643.0,1.4890891205256636,1226.170008019246,1409.9486768243785,1530.1788291900561,-0.8445804253054202,0.610034363433271,-12.172624782119968,CantonS_2,CantonS,True,True,True,True
609,81.68371467025572,738.3580080753701,360.3378196500673,1033.0,1.6078986008283678,1125.243606998654,1010.921938088829,1051.8734858681023,-0.5502118646999836,-0.7645696433785691,-3.0343772015762625,CantonS_2,CantonS,True,True,True,True
615,82.79572763684914,282.4138851802403,327.1335113484646,891.0,1.3828081298650625,1042.1335113484647,851.8651535380508,246.890520694259,-0.6525446748241953,0.856834653844784,-11.565748605544485,CantonS_2,CantonS,True,True,False,True
616,84.56998880179171,286.4703247480403,312.71556550951846,1202.0,1.508251477657895,899.5072788353864,1045.4199328107502,421.91377379619263,-0.705904906538677,0.8431019085424689,-10.324488954310368,CantonS_2,CantonS,True,True,False,False
629,81.82706766917293,668.8775510204082,280.9387755102041,1275.0,1.7324008762036582,1023.7669172932331,1100.5349087003221,1158.4307196562836,-0.8386226468263038,-0.5145844862816857,-7.477593559999775,CantonS_2,CantonS,True,True,True,True
630,82.88490099009901,681.2623762376238,286.3168316831683,1199.0,1.4246717332469532,1242.1856435643565,1767.7710396039604,1405.648514851485,-0.8195825887027015,-0.558729802271709,-5.971266595855866,CantonS_2,CantonS,True,True,True,True
633,82.44146825396825,731.1309523809524,328.8531746031746,1270.0,1.498326816925027,1251.6289682539682,1853.779761904762,1250.765873015873,-0.6655627496215615,-0.7376108919691201,-3.7283422804481035,CantonS_2,CantonS,True,True,True,True
640,83.2455919395466,288.7191435768262,349.71284634760707,1277.0,1.580262992379038,857.4319899244332,1327.2380352644836,227.14861460957178,-0.5700210558108509,0.8335787777539576,-10.055506952839025,CantonS_2,CantonS,True,True,False,False
641,83.65829694323143,294.5458515283843,328.40502183406113,1188.0,1.678820425093906,774.2150655021834,2015.953056768559,365.17576419213975,-0.6485345678932141,0.8137353221509669,-10.431245841975041,CantonS_2,CantonS,True,True,False,False
642,84.00897867564534,342.80583613916946,311.8372615039282,1174.0,1.6507438664184324,1215.050505050505,1079.946127946128,1419.766554433221,-0.7114758054364652,0.6429311828880073,-9.902393563115183,CantonS_2,CantonS,True,True,True,True
651,83.96883116883117,684.6294372294373,275.3887445887446,1499.0,1.3954774311561184,1236.3073593073593,1406.878787878788,2108.35670995671,-0.8599996482189898,-0.5701949853954129,-5.285760706195134,CantonS_2,CantonS,True,True,True,True
653,83.65869365225392,702.7194112235511,343.5381784728611,1457.0,1.8194058593622102,1086.7359705611775,882.4590616375345,993.2143514259429,-0.6106288264124692,-0.6371540380434509,-2.4107254519800136,CantonS_2,CantonS,True,True,True,True
657,83.9010152284264,726.3561759729272,314.2817258883249,1665.0,1.6887737094038997,1204.047377326565,840.8197969543147,759.8519458544839,-0.7190566092952231,-0.7199798559752613,-2.967698950635395,CantonS_2,CantonS,True,True,True,True
667,85.35305719921105,317.4043392504931,345.2110453648915,1368.0,1.6594448301491493,1046.2001972386588,882.0917159763313,973.8441814595661,-0.5881045397299243,0.73197119297522,-7.619965691996612,CantonS_2,CantonS,True,True,True,True
668,84.93234100135318,323.41813261163736,333.4830852503383,1390.0,1.9180965959731513,1179.5182679296347,1063.8822733423544,1640.5561569688768,-0.6313408197175712,0.7110337408353951,-8.423184668365678,CantonS_2,CantonS,True,True,True,True
672,84.33896260554886,693.767189384801,294.58142340168877,1241.0,1.4821027746498858,1163.984318455971,1134.512665862485,982.0542822677925,-0.7900150106523325,-0.6033880686159037,-3.945920388732958,CantonS_2,CantonS,True,True,True,True
674,85.23484848484848,699.7121212121212,303.80194805194805,1204.0,1.4810285401936285,1188.5151515151515,1705.5833333333333,1216.3636363636363,-0.7565702941863686,-0.6248123355965788,-2.5567810301626537,CantonS_2,CantonS,True,True,True,True
692,85.43291995490416,303.01578354002254,342.749718151071,1186.0,1.6576040985923055,789.1499436302142,1320.3630214205186,913.2322435174747,-0.5965281679397281,0.7831971855423527,-7.903740251342441,CantonS_2,CantonS,True,True,True,False
704,87.46404793608522,737.41344873502,331.65845539280957,2043.0,1.5813251567197524,1210.6031957390146,1346.4347536617843,480.3908122503329,-0.6563086702541274,-0.7597115977737899,1.5203004033516834,CantonS_2,CantonS,True,True,False,True
706,85.73986486486487,739.0653153153153,315.0765765765766,1190.0,1.803897312074192,1175.6227477477478,915.938063063063,448.06644144144144,-0.716970375273781,-0.7650469104391117,-0.8674774077684759,CantonS_2,CantonS,True,True,False,True
714,87.00213675213675,306.47542735042737,322.5064102564103,1158.0,1.521626542371621,743.5491452991453,986.6720085470085,542.6239316239316,-0.6712099576805675,0.7717989833530519,-7.122368679631947,CantonS_2,CantonS,True,True,True,False
715,86.50399201596807,320.3812375249501,307.65469061876246,1298.0,1.6265062537649118,1158.9540918163673,1094.1746506986028,1473.562874251497,-0.7262393143306836,0.7229370071973775,-7.9911155588794855,CantonS_2,CantonS,True,True,True,True
717,88.81822323462414,732.1307517084282,350.53120728929383,2978.0,1.8260980862322593,1175.5052391799545,847.2569476082004,441.2523917995444,-0.5870260349998873,-0.7415893489519225,3.5688163503525203,CantonS_2,CantonS,True,True,False,True
718,88.46398659966499,725.6616415410385,304.4011725293132,1728.0,1.4423587987484088,1227.497487437186,1470.1926298157455,506.8793969849246,-0.7559870244607397,-0.7168249308036421,1.163650322341951,CantonS_2,CantonS,True,True,True,True
726,88.43150684931507,289.1929223744292,321.101598173516,1203.0,1.6270198797626516,713.6038812785388,2129.3687214611873,308.912100456621,-0.6758380469996478,0.8333553764059225,-6.066107671795422,CantonS_2,CantonS,True,True,False,False
728,88.1765447667087,294.15889029003785,336.8108448928121,1134.0,1.8148935631253387,717.8247162673392,1226.8146279949558,281.8360655737705,-0.6183614041164168,0.815080060830313,-5.572255220907493,CantonS_2,CantonS,True,True,False,False
732,87.13852376137513,336.8827098078867,302.45904954499497,1212.0,1.797279335414985,1226.9170879676442,856.4165824064712,872.1486349848332,-0.7461171058441386,0.6645498036590631,-7.276519085670799,CantonS_2,CantonS,True,True,True,True
743,87.11936936936937,687.972972972973,282.31756756756755,772.0,1.6745167118004938,1294.277027027027,975.3851351351351,877.731981981982,-0.8351985273767127,-0.5821377936078955,-1.7874833084233188,CantonS_2,CantonS,True,True,True,True
746,87.20559610705597,714.5875912408759,315.9270072992701,1146.0,1.6664286851824197,1187.4732360097323,1437.9732360097323,1012.574209245742,-0.7130166031413321,-0.6780105943692983,0.1894778230742986,CantonS_2,CantonS,True,True,True,True
761,88.88495575221239,281.2300884955752,329.07711757269277,986.0,1.4478765036707166,793.8280657395702,1301.4007585335019,243.57142857142858,-0.646293844199844,0.8613667990722886,-5.422797430216605,CantonS_2,CantonS,True,True,False,False
767,89.96116504854369,335.5485436893204,287.4623786407767,1134.0,1.634432576370974,1237.643203883495,2133.41140776699,1385.871359223301,-0.8015290415889971,0.6700624401573101,-5.109778075863247,CantonS_2,CantonS,True,True,True,True
782,88.30849825378347,729.0267753201397,320.83236321303843,1117.0,1.6320812264325781,1232.662398137369,1777.7043073341094,789.5401629802095,-0.695806979714463,-0.7294338957592295,1.7581781795057054,CantonS_2,CantonS,True,True,True,True
797,88.95636792452831,697.3066037735849,309.37971698113205,1234.0,1.6626462279131744,1190.1662735849056,1316.6367924528302,645.5459905660377,-0.7365666326713476,-0.6162374828827445,1.3512071180858953,CantonS_2,CantonS,True,True,True,True
809,90.07482993197279,298.31632653061223,310.7874149659864,761.0,1.4959758065115425,705.3350340136054,1642.5680272108843,449.81802721088434,-0.7143365045682706,0.801450030610779,-4.691894738711909,CantonS_2,CantonS,True,True,False,False
818,90.7627695800227,688.5153234960272,285.155505107832,1121.0,1.6431450720108303,1264.0272417707151,1830.4971623155504,1045.0544835414303,-0.8253652665163512,-0.5839352514825247,1.9809246121124318,CantonS_2,CantonS,True,True,True,True
831,92.04873096446701,287.4832487309645,339.8314720812183,1206.0,1.5752439308263924,735.3654822335026,1376.2395939086293,281.9675126903553,-0.6075809469575759,0.838937108606753,-1.6982437954290788,CantonS_2,CantonS,True,True,False,False
834,91.26780626780626,299.96581196581195,318.12820512820514,626.0,1.5921205154184381,705.3133903133903,2473.2820512820513,569.079772079772,-0.687650291590882,0.7953811321042825,-3.1625154804517024,CantonS_2,CantonS,True,True,True,False
861,92.23357664233576,301.24713242961417,331.7393117831074,1226.0,1.4541875131898219,710.0907194994786,2274.400417101147,427.9301355578728,-0.6379016313006621,0.7903604213909978,-1.6038506533064805,CantonS_2,CantonS,True,True,False,False
871,92.57095709570957,698.8910891089109,291.52145214521454,1073.0,1.4903195054736398,1174.068206820682,817.965896589659,622.2442244224422,-0.8027279155371647,-0.6209311668421109,4.241893067448302,CantonS_2,CantonS,True,True,True,True
885,94.38131868131867,310.8791208791209,296.75274725274727,1186.0,1.6044892403217437,780.2791208791209,1348.1989010989012,724.3813186813187,-0.7670456688380531,0.757645157184268,-0.7510625185510662,CantonS_2,CantonS,True,True,True,False
887,93.15524193548387,337.84274193548384,279.37600806451616,1292.0,1.6005938664142885,1267.2479838709678,1564.8064516129032,1549.5060483870968,-0.8317942118345272,0.662437539838501,-2.2165856832711484,CantonS_2,CantonS,True,True,True,True
889,94.139,366.812,276.895,1181.0,1.487716579573178,1201.317,1295.81,647.038,-0.8423015464501191,0.5596675333931529,-0.8137069233562215,CantonS_2,CantonS,True,True,True,True
913,95.39049586776859,300.1384297520661,318.5134297520661,1260.0,1.671105847219923,715.8440082644628,2872.094008264463,664.5568181818181,-0.6868758387272367,0.7950248378288383,0.9751488019383601,CantonS_2,CantonS,True,True,True,False
915,94.58015267175573,326.4580152671756,292.40458015267177,1105.0,1.5401813016006825,1210.0741548527808,1920.0348964013085,1280.6477644492911,-0.7837066486453683,0.7024741398339727,-0.4528677423891594,CantonS_2,CantonS,True,True,True,True
922,94.92275132275132,682.4698412698413,272.15238095238095,1206.0,1.4927543623028918,1151.6412698412698,905.237037037037,592.2783068783069,-0.8734624377479849,-0.5616722634573099,5.48195314293271,CantonS_2,CantonS,True,True,True,True
942,95.23287671232876,356.57876712328766,267.2751141552511,1075.0,1.556535461191167,1151.24200913242,1948.0901826484019,882.181506849315,-0.8773316044314499,0.5964756609450972,-0.30949848407961156,CantonS_2,CantonS,True,True,True,True
962,97.36627906976744,280.71220930232556,346.0968992248062,1281.0,1.4493373330411194,819.968992248062,1851.5125968992247,221.02713178294573,-0.585109645138846,0.8631017470222844,3.7539507925146722,CantonS_2,CantonS,True,True,False,False
966,97.50778816199377,328.9501557632399,269.4859813084112,872.0,1.5007251640911348,1155.3644859813085,853.563862928349,481.6666666666667,-0.8683730090167614,0.6947077807124888,1.5558233238108699,CantonS_2,CantonS,True,True,False,True
982,96.96742349457058,291.3889437314906,339.6278381046397,1273.0,1.6419474845000421,702.7492596248766,1290.0848963474828,244.9851924975321,-0.6092508282548577,0.8253922042706274,3.2774490847090902,CantonS_2,CantonS,True,True,False,False
988,97.82604735883424,345.0091074681239,266.4617486338798,1407.0,1.8164742207932805,1151.0746812386158,1067.1848816029144,740.7167577413479,-0.8802142615750592,0.6377872124865744,2.037517920485868,CantonS_2,CantonS,True,True,True,True
1005,98.02049530315969,304.4722459436379,334.8514090520922,1368.0,1.4430624790416178,803.7070879590094,1921.2254483347567,456.51494449188726,-0.6275066235850943,0.7791614865627774,4.365877470982554,CantonS_2,CantonS,True,True,False,False
1007,99.0223642172524,330.961661341853,279.6421725239617,773.0,1.283133855240375,1291.2396166134185,1601.4488817891374,928.7715654952077,-0.8314193534381618,0.6872638108993225,3.5310678087062826,CantonS_2,CantonS,True,True,True,True
1008,99.23973607038123,334.10630498533726,292.04985337243403,1767.0,1.446836141023869,1228.4604105571848,1287.634897360704,869.1114369501466,-0.7860529918491674,0.6756200708704496,4.325370348066272,CantonS_2,CantonS,True,True,True,True
